Date,Issuer,Symbol,Lead/Joint-Lead Managers,Offer Price,Opening Price,1st Day Close,1st Day % Px Chng,$ Chg Opening,$ Chg Close,Star Ratings,Performed,$ Chg Open to Close,% Chg Open to Close,SP Week Change,SP Close to Open Chg Pct,Lead Mgr,Total Underwriters,Week Day,Month,Gap Open Pct,Open to Close Pct
2010-04-22,Mitel Networks ,MITL,BofA Merrill Lynch/J.P. Morgan/UBS Investment Bank,14.0,12.75,12.3,-12.14,-1.25,-1.7,1,,-0.45,-3.5294117647058822,2.7845185202976683,-0.2835896617840074,BofA Merrill Lynch,3,Thurs,Apr,-9.803921568627452,-3.5294117647058822
2010-04-22,SPS Commerce ,SPSC,Thomas Weisel Partners,12.0,14.0,13.6,13.33,2.0,1.6,3,,-0.3999999999999999,-2.8571428571428563,2.7845185202976683,-0.2835896617840074,Thomas Weisel Partners,1,Thurs,Apr,14.285714285714285,-2.8571428571428563
2010-04-23,Excel Trust ,EXL,Morgan Stanley/Barclays Capital/UBS Investment Trust,14.0,13.25,13.3,-5.0,-0.75,-0.7,1,,0.05000000000000005,0.3773584905660381,3.3554798652369886,-0.066192506711943,Morgan Stanley,3,Fri,Apr,-5.660377358490567,0.3773584905660381
2010-04-29,Alpha and Omega Semiconductor ,AOSL,Deutsche Bank/Piper Jaffray,18.0,18.11,17.7,-1.67,0.11,-0.3,2,Missed,-0.41,-2.2639425731639977,0.753523140025061,0.1628444823081659,Deutsche Bank,2,Thurs,Apr,0.6073992269464384,-2.2639425731639977
2010-04-29,Convio ,CNVO,Thomas Weisel Partners/ Piper Jaffray,9.0,10.0,10.24,13.78,1.0,1.24,1,,0.24,2.4,0.753523140025061,0.1628444823081659,Thomas Weisel Partners,2,Thurs,Apr,10.0,2.4
2010-04-30,PAA Natural Gas Storage ,PNG,Barclays Capital/ UBS Investment Bank,21.5,22.5,23.25,8.14,1.0,1.75,2,,0.75,3.333333333333333,1.7143799106136064,-0.0008293972190089887,Barclays,2,Fri,Apr,4.444444444444445,3.3333333333333335
2010-05-03,S&W Seed ,SANWU,Paulson Investment/Feltl,11.0,10.89,10.7,-2.73,-0.11,-0.3,1,,-0.19,-1.744719926538108,-0.643021344487135,0.15926780321465187,Paulson Investment Co.,2,Mon,May,-1.01010101010101,-1.7447199265381081
2010-05-05,Charm Communications ,CHRM,Credit Suisse,9.5,9.51,9.4,-1.05,0.01,-0.1,1,,-0.11,-1.1566771819137749,-1.9794597870261987,-0.3715052904874919,CSFB,1,Wed,May,0.10515247108307045,-1.156677181913775
2010-05-05,Douglas Dynamics ,PLOW,Credit Suisse/ Oppenheimer,11.25,11.26,11.29,0.36,0.01,0.04,1,,0.03,0.2664298401420959,-1.9794597870261987,-0.3715052904874919,CSFB,2,Wed,May,0.08880994671403197,0.2664298401420959
2010-05-12,Niska Gas Storage ,NKA,Goldman Sachs/Morgan Stanley,20.5,19.5,19.1,-6.83,-1.0,-1.4,2,Missed,-0.3999999999999999,-2.051282051282051,-4.25623591766331,-0.031146227935267015,Goldman Sachs,2,Wed,May,-5.128205128205128,-2.051282051282051
2010-05-13,Express ,EXPR,BofA Merrill Lynch/Goldman Sachs,17.0,17.05,16.75,-1.47,0.05,-0.25,1,,-0.3,-1.759530791788856,-2.8417581866956443,-0.13911809116799292,BofA Merrill Lynch,2,Thurs,May,0.2932551319648094,-1.759530791788856
2010-05-13,Roadrunner Transportation Services Holdings ,RRTS,Baird/ BB&T Capital Markets/ Stifel Nicolaus,14.0,14.0,13.75,-1.79,0.0,-0.25,1,,-0.25,-1.7857142857142856,-2.8417581866956443,-0.13911809116799292,RW Baird,3,Thurs,May,0.0,-1.7857142857142856
2010-05-13,TeleNav ,TNAV,J.P. Morgan/Deutsche Bank,8.0,9.0,9.8,22.5,1.0,1.8,1,,0.8,8.888888888888891,-2.8417581866956443,-0.13911809116799292,JP Morgan,2,Thurs,May,11.11111111111111,8.88888888888889
2010-05-14,JinkoSolar Holding ,JKS,Credit Suisse,11.0,11.0,11.01,0.09,0.0,0.01,1,,0.01,0.09090909090909093,-4.238551559568549,-0.02159939286214765,CSFB,1,Fri,May,0.0,0.09090909090909091
2010-05-14,Kingtone Wireless Soultion ,KONE,Roth Capital Partners,4.0,4.0,3.94,-1.5,0.0,-0.06,1,,-0.06,-1.5,-4.238551559568549,-0.02159939286214765,Roth Capital,1,Fri,May,0.0,-1.5
2010-05-14,Noranda Aluminum Holding ,NOR,BofA Merrill Lynch,8.0,8.3,8.8,10.0,0.3,0.8,1,,0.5,6.024096385542167,-4.238551559568549,-0.02159939286214765,BofA Merrill Lynch,1,Fri,May,3.614457831325301,6.024096385542168
2010-05-20,57th Street Acquisiton ,SQTC.U,Morgan Joseph/Ladenburg Thalmann,10.0,10.0,10.0,0.0,0.0,0.0,1,,0.0,0.0,-6.405279425261215,-0.691456227181417,Morgan Joseph,2,Thurs,May,0.0,0.0
2010-05-20,Accretive Health ,AH,Goldman Sachs/Credit Suisse,12.0,12.0,12.74,6.17,0.0,0.74,1,,0.74,6.166666666666668,-6.405279425261215,-0.691456227181417,Goldman Sachs,2,Thurs,May,0.0,6.166666666666667
2010-05-20,ReachLocal ,RLOC,J.P. Morgan/BofA Merrill Lynch,13.0,13.0,12.66,-2.62,0.0,-0.34,1,,-0.34,-2.6153846153846154,-6.405279425261215,-0.691456227181417,JP Morgan,2,Thurs,May,0.0,-2.6153846153846154
2010-05-28,GenMark Diagnostics ,GNMK,Piper Jaffray,6.0,6.0,6.0,0.0,0.0,0.0,1,,0.0,0.0,-2.223991886384086,-0.04261717176361892,Piper Jaffray,1,Fri,May,0.0,0.0
2010-06-11,China New Borun ,BOR N,Piper Jaffray,7.0,7.0,7.0,0.0,0.0,0.0,1,,0.0,0.0,-2.5299387256472774,-0.3855160033744999,Piper Jaffray,1,Fri,Jun,0.0,0.0
2010-06-15,CBOE Holdings ,CBOE,Goldman Sachs,29.0,32.8,32.49,12.03,3.8,3.49,3,,-0.3099999999999996,-0.9451219512195111,0.17836553661756194,0.14499931102760322,Goldman Sachs,1,Tues,Jun,11.585365853658537,-0.9451219512195111
2010-06-16,BroadSoft ,BSFT,Goldman Sachs/Jefferies,9.0,8.25,8.3,-7.78,-0.75,-0.7,2,Missed,0.05000000000000005,0.6060606060606066,3.8727662711811237,-0.10849421390197359,Goldman Sachs,2,Wed,Jun,-9.090909090909092,0.6060606060606066
2010-06-17,Higher One Holdings ,ONE,Goldman Sachs,12.0,13.5,14.27,18.92,1.5,2.27,1,,0.77,5.703703703703704,3.778288772594461,0.12291250019620245,Goldman Sachs,1,Thurs,Jun,11.11111111111111,5.703703703703704
2010-06-17,Oasis Petroleum ,OAS,Morgan Stanley/UBS Investment Bank,14.0,14.85,14.88,6.29,0.85,0.88,1,,0.030000000000000027,0.20202020202020216,3.778288772594461,0.12291250019620245,Morgan Stanley,2,Thurs,Jun,5.723905723905724,0.20202020202020218
2010-06-18,China Intelligent Lighting & Electronics ,CIL,Rodman & Renshaw.WestPark Capital,3.0,2.85,2.95,-1.67,-0.15,-0.05,1,,0.1,3.5087719298245608,4.503028250993377,0.010751854396508545,Rodman & Renshaw,1,Fri,Jun,-5.263157894736842,3.508771929824561
2010-06-18,Motricity ,MOTR,J.P. Morgan/Golldman Sachs,10.0,9.89,9.26,-7.4,-0.11,-0.74,2,Missed,-0.63,-6.370070778564206,4.503028250993377,0.010751854396508545,JP Morgan,2,Fri,Jun,-1.1122345803842264,-6.370070778564206
2010-06-24,Hudson Pacific Properties ,HPP,BofA Merrill Lych/Barclays Capital/Morgan Stanley,17.0,17.5,17.4,2.35,0.5,0.4,1,,-0.09999999999999998,-0.5714285714285714,-0.5772106166481066,-0.10164325119585212,BofA Merrill Lynch,3,Thurs,Jun,2.857142857142857,-0.5714285714285714
2010-06-25,Fabrinet ,FN,Morgan Stanley/Deutsche Bank,10.0,10.95,10.75,7.5,0.95,0.75,1,,-0.2,-1.82648401826484,-2.6422944753597126,0.13132608830130407,Morgan Stanley,2,Fri,Jun,8.67579908675799,-1.8264840182648396
2010-06-29,Tesla Motors ,TSLA,"Goldman, Sachs/ Morgan Stanley/ J.P. Morgan/ Deutsche Bank Securities",17.0,19.0,23.98,41.06,2.0,6.98,3,,4.98,26.21052631578948,2.2942088460708687,-0.3229170900337187,Goldman Sachs,4,Tues,Jun,10.526315789473683,26.21052631578948
2010-06-30,HiSoft Technology International ,HSFT,Deutsche Bank,10.0,10.27,10.4,4.0,0.27,0.4,1,,0.13,1.2658227848101269,-1.9548032015065882,-0.06530012355750225,Deutsche Bank,1,Wed,Jun,2.6290165530671863,1.2658227848101267
2010-07-01,AutoNavi Holdings ,AMAP,Goldman Sachs,12.5,13.02,13.5,8.0,0.52,1.0,1,,0.48,3.6866359447004617,-2.366223171202885,0.037839451907649556,Goldman Sachs,1,Thurs,Jul,3.993855606758833,3.686635944700461
2010-07-14,Oxford Resources Parntners L.P. ,OXF,Barclays Capital/Citi,18.5,18.25,17.96,-2.92,-0.25,-0.54,1,,-0.29000000000000004,-1.589041095890411,-1.604382481687699,0.02465161578885067,Barclays,2,Wed,Jul,-1.36986301369863,-1.5890410958904113
2010-07-15,SMART Technologies ,SMT,Morgan Stanley/ Deutsche Bank Securities/ RBC Capital Markets/ BofA Merrill Lynch/ Credit Suisse,17.0,17.5,17.05,0.29,0.5,0.05,2,,-0.45,-2.5714285714285707,-0.01278313833142187,-0.06483769382573987,Morgan Stanley,5,Thurs,Jul,2.857142857142857,-2.571428571428571
2010-07-16,Qlink Technologies ,QLIK,Morgan Stanley/Citi/J.P. Morgan,10.0,12.0,12.8,28.0,2.0,2.8,3,,0.7999999999999998,6.666666666666665,0.40657309635513184,-0.2398588253294054,Morgan Stanley,3,Fri,Jul,16.666666666666664,6.666666666666665
2010-07-16,RealD ,RLD,J.P. Morgan/Piper Jaffrey,16.0,19.55,19.51,21.94,3.55,3.51,3,,-0.040000000000000036,-0.20460358056265998,0.40657309635513184,-0.2398588253294054,JP Morgan,2,Fri,Jul,18.15856777493606,-0.20460358056266
2010-07-20,Camelot Information Systems ,CIS,Goldman Sachs/Barclays Capital,11.0,10.01,10.65,-3.18,-0.99,-0.35,1,,0.64,6.393606393606393,-0.5117212701834986,-0.6273018436406055,Goldman Sachs,2,Tues,Jul,-9.89010989010989,6.393606393606394
2010-07-22,Ameresco ,AMRC,BofA Merril Lynch,10.0,10.33,10.17,1.7,0.33,0.17,1,,-0.16,-1.5488867376573088,2.7227129453604606,0.23841369880614086,BofA Merrill Lynch,1,Thurs,Jul,3.1945788964181996,-1.5488867376573088
2010-07-22,Green Dot ,GDOT,J.P. Morgan/Morgan Stanlry,36.0,42.1,43.99,22.19,6.1,7.99,3,,1.8900000000000008,4.489311163895488,2.7227129453604606,0.23841369880614086,JP Morgan,2,Thurs,Jul,14.489311163895485,4.489311163895488
2010-07-29,Chesapeake Midstream Partners ,CHKM,Citi/Morgan Stanley,21.0,22.25,22.4,6.67,1.25,1.4,1,,0.1499999999999999,0.674157303370786,4.3253118672543485,0.1753809218835981,Citigroup,2,Thurs,Jul,5.617977528089887,0.674157303370786
2010-07-29,Envestnet ,ENV,Morgan Stanley/UBS Investment Bank/Barclays Capital,9.0,9.35,10.23,13.67,0.35,1.23,1,,0.88,9.411764705882351,4.3253118672543485,0.1753809218835981,Morgan Stanley,3,Thurs,Jul,3.7433155080213902,9.411764705882353
2010-07-29,Molycorp ,MCP,Morgan Stanley/J.P. Morgan,14.0,13.25,12.85,-8.21,-0.75,-1.15,1,,-0.3999999999999999,-3.018867924528301,4.3253118672543485,0.1753809218835981,Morgan Stanley,2,Thurs,Jul,-5.660377358490567,-3.018867924528301
2010-08-03,Trius Therapeutics ,TSRX,Credit Suisse/Piper Jaffray,5.0,5.1,5.0,0.0,0.1,0.0,1,,-0.1,-1.9607843137254903,4.367090150637316,-0.046188603105922404,CSFB,2,Tues,Aug,1.9607843137254906,-1.9607843137254906
2010-08-05,Ambow Education Holding,AMBO,J.P. Morgan/ Goldman Sachs (Asia),10.0,10.04,9.25,-7.5,0.04,-0.75,2,Blowm,-0.79,-7.8685258964143445,2.9283074510390894,-0.12951643065821514,JP Morgan,2,Thurs,Aug,0.3984063745019921,-7.868525896414344
2010-08-05,Gordmans Stores,GMAD,Piper Jaffray/Wells Fargo Securities,11.0,11.0,11.03,0.27,0.0,0.03,2,Blowm,0.03,0.2727272727272727,2.9283074510390894,-0.12951643065821514,Piper Jaffray,2,Thurs,Aug,0.0,0.2727272727272727
2010-08-06,Intralink Holdings ,IL,Morgan Stanley/Deutsche Bank/Credit Suisse,13.0,10.0,9.61,-26.08,-3.0,-3.39,1,,-0.3900000000000001,-3.900000000000001,2.674930644880524,-0.33221527646697263,Morgan Stanley,3,Fri,Aug,-30.0,-3.9000000000000012
2010-08-06,NuPathe ,PATH,Leerink Swann/Lazard Capital Markets,10.0,10.04,9.25,-7.5,0.04,-0.75,1,,-0.79,-7.8685258964143445,2.674930644880524,-0.33221527646697263,Leerink Partners,2,Fri,Aug,0.3984063745019921,-7.868525896414344
2010-08-06,NXP Semiconductors NV ,NXPI,Credit Suisse/Goldman Sachs/Morgan Stanley,14.0,11.0,11.03,-21.21,-3.0,-2.97,1,,0.029999999999999805,0.27272727272727104,2.674930644880524,-0.33221527646697263,CSFB,3,Fri,Aug,-27.27272727272727,0.272727272727271
2010-08-11,China Kanghui Holdings ,KH,Morgan Stanley/ Piper Jaffray,10.25,10.29,12.16,18.63,0.04,1.91,1,,1.87,18.172983479105927,3.468460857024773,-0.37197329139704566,Morgan Stanley,2,Wed,Aug,0.38872691933916426,18.172983479105927
2010-08-11,MediaMind Technologies ,MDMD,J.P. Morgan/Deutsche Bank,11.5,10.5,11.0,-4.35,-1.0,-0.5,1,,0.5,4.761904761904762,3.468460857024773,-0.37197329139704566,JP Morgan,2,Wed,Aug,-9.523809523809524,4.761904761904762
2010-08-12,MakeMyTrip Limited ,MMYT,Morgan Stanley,14.0,22.0,26.45,88.93,8.0,12.45,1,Blowm,4.449999999999998,20.227272727272727,1.8586566471211623,-0.7333833159867715,Morgan Stanley,1,Thurs,Aug,36.36363636363637,20.227272727272723
2010-08-12,RealPage ,RP,Credit Suisse/ Deutsche Bank Securities,11.0,13.0,14.52,32.0,2.0,3.52,1,,1.52,11.692307692307693,1.8586566471211623,-0.7333833159867715,CSFB,2,Thurs,Aug,15.384615384615385,11.692307692307692
2010-08-13,Electromed,ELMD,Feltl and Company,4.0,4.05,3.98,-0.5,0.05,-0.02,1,,-0.07,-1.7283950617283952,-0.919844065876226,-0.12827622661672544,Feltl & Co.,1,Fri,Aug,1.234567901234568,-1.7283950617283952
2010-08-26,Whitestone REIT ,WSR,Wunderlich/Ladenburg Thalmann,12.0,12.0,11.5,-4.17,0.0,-0.5,1,,-0.5,-4.166666666666666,-6.3793011814635845,0.09002615671036394,Wunderlich,2,Thurs,Aug,0.0,-4.166666666666666
2010-09-17,SouFun Holdings Limited ,SFUN,Deutsche Bank Securities/ Goldman Sachs (Asia) L.L.C,42.5,67.0,73.5,72.94,24.5,31.0,3,,6.5,9.701492537313431,6.569516728472356,0.1538225728398163,Deutsche Bank,2,Fri,Sep,36.56716417910448,9.701492537313433
2010-09-23,CoreSite Realty ,COR,Citi/BofA Merrill Lynch/RBC Capital Markets,16.0,16.0,16.01,0.06,0.0,0.01,1,,0.01,0.0625,8.095649277356566,-0.28035872259900674,Citigroup,3,Thurs,Sep,0.0,0.0625
2010-09-24,SciQuest ,SQI,Stifel Nicolaus Weisel,9.5,11.5,12.27,29.16,2.0,2.77,2,,0.77,6.695652173913044,4.122959149121623,0.6098686262228289,Stifel Nicolaus,1,Fri,Sep,17.391304347826086,6.695652173913044
2010-09-28,Amyris ,AMRS,Morgan Stanley/Goldman Sachs/J.P. Morgan,16.0,16.5,16.5,3.13,0.5,0.5,1,,0.0,0.0,3.408753534067114,0.013135199580964688,Morgan Stanley,3,Tues,Sep,3.0303030303030303,0.0
2010-09-28,Country Style Cooking Restaurant Chain ,CCSC,BofA Merrill Lynch/ Credit Suisse,16.5,25.0,24.3,47.27,8.5,7.8,3,,-0.7000000000000002,-2.8000000000000007,3.408753534067114,0.013135199580964688,BofA Merrill Lynch,2,Tues,Sep,34.0,-2.8000000000000007
2010-09-30,Elster Group ,ELT,Deutsche Bank Securities,13.0,13.0,13.75,5.77,0.0,0.75,1,,0.75,5.769230769230768,4.173376760551192,0.10832170220613233,Deutsche Bank,1,Thurs,Sep,0.0,5.769230769230769
2010-09-30,Rhino Resources Partners ,RNO,Raymond James,20.5,20.5,21.1,2.93,0.0,0.6,1,,0.6,2.9268292682926833,4.173376760551192,0.10832170220613233,Raymond James,1,Thurs,Sep,0.0,2.926829268292683
2010-10-01,China Ming Yang Wind Power Group ,MY,Morgan Stanley/ Credit Suisse/ BofA Merrill Lynch,14.0,14.15,13.25,-5.36,0.15,-0.75,3,Missed,-0.9,-6.360424028268549,3.352704739221827,0.20066939172169476,Morgan Stanley,3,Fri,Oct,1.0600706713780919,-6.36042402826855
2010-10-01,ChinaCache International Holdings ,CCIH,BofA Merrill Lynch/ Deutsche Bank Securities,13.9,27.0,27.15,95.32,13.1,13.25,3,,0.15000000000000036,0.5555555555555569,3.352704739221827,0.20066939172169476,BofA Merrill Lynch,2,Fri,Oct,48.51851851851852,0.5555555555555569
2010-10-01,The KEYW Holding ,KEYW,SunTrust Robinson Humphrey,10.0,10.3,11.38,13.8,0.3,1.38,2,,1.0799999999999998,10.48543689320388,3.352704739221827,0.20066939172169476,SunTrust Robinson,1,Fri,Oct,2.9126213592233006,10.48543689320388
2010-10-07,Daqo New Energy ,DQ,Morgan Stanley,9.5,9.98,10.25,7.89,0.48,0.75,1,,0.27,2.7054108216432864,3.1020315780437633,0.13793244997719736,Morgan Stanley,1,Thurs,Oct,4.809619238476954,2.7054108216432864
2010-10-08,Cazador Acquisition Corporation ,CAZAU,Rodman & Renshaw,10.0,10.0,10.0,0.0,0.0,0.0,1,,0.0,0.0,2.9697885574548577,0.025899002186391906,Rodman & Renshaw,1,Fri,Oct,0.0,0.0
2010-10-08,Ellington Financial LLC ,EFC,Deutsche Bank Securities,22.5,21.5,21.75,-3.33,-1.0,-0.75,1,,0.25,1.162790697674419,2.9697885574548577,0.025899002186391906,Deutsche Bank,1,Fri,Oct,-4.651162790697675,1.1627906976744187
2010-10-08,Global Education & Technology Group ,GEDU,Credit Suisse/ BofA Merrill Lynch,10.5,12.0,12.2,16.19,1.5,1.7,3,,0.2,1.6666666666666663,2.9697885574548577,0.025899002186391906,CSFB,2,Fri,Oct,12.5,1.6666666666666663
2010-10-12,Hicks Acquisition Company 11 ,HKACU,Citi/Deutsche Bank,10.0,10.0,10.0,0.0,0.0,0.0,1,,0.0,0.0,1.9786285034405202,-0.08923875400653783,Citigroup,2,Tues,Oct,0.0,0.0
2010-10-14,Campus Crest Communities ,CCG,"Raymond James/ Citi/ Goldman, Sachs/ Barclay Capital/ RBC Capital Markets",12.5,12.5,12.51,0.08,0.0,0.01,1,,0.01,0.08,3.863238872206218,-0.02376962954796775,Raymond James,5,Thurs,Oct,0.0,0.08
2010-10-15,Body Central ,BODY,Piper Jaffray/ Jefferies & Company,13.0,14.49,13.0,0.0,1.49,0.0,2,,-1.49,-10.28295376121463,4.354445108679153,0.3117976347142615,Piper Jaffray,2,Fri,Oct,10.28295376121463,-10.28295376121463
2010-10-15,Tower International ,TOWR,Goldman Sachs/Citi/J.P. Morgan,13.0,13.55,13.0,0.0,0.55,0.0,1,,-0.55,-4.059040590405904,4.354445108679153,0.3117976347142615,Goldman Sachs,3,Fri,Oct,4.059040590405904,-4.059040590405904
2010-10-19,NetSpend Holdings ,NTSP,"Goldman, Sachs/ BofA Merrill Lynch/ William Blair",11.0,13.0,13.0,18.18,2.0,2.0,2,,0.0,0.0,3.725390990173626,-0.5123571337980902,Goldman Sachs,3,Tues,Oct,15.384615384615385,0.0
2010-10-19,ShangPharma ,SHP,Citi/ J.P. Morgan,15.0,15.0,12.75,-15.0,0.0,-2.25,3,Missed,-2.25,-15.0,3.725390990173626,-0.5123571337980902,Citigroup,2,Tues,Oct,0.0,-15.0
2010-10-20,TAL Education Group ,XRS,Credit Suisse/ Morgan Stanley,10.0,14.0,15.0,50.0,4.0,5.0,2,,1.0,7.142857142857142,1.5857866844153916,0.072044427713298,CSFB,2,Wed,Oct,28.57142857142857,7.142857142857142
2010-10-21,Bravo Brio Restaurant Group ,BBRG,Jefferies & Company/ Piper Jaffray/ Wells Fargo Securities,14.0,14.5,15.9,13.57,0.5,1.9,2,,1.4,9.655172413793103,2.921218504297397,0.14003937788118734,Jefferies,3,Thurs,Oct,3.4482758620689653,9.655172413793103
2010-10-21,Vera Bradley ,VRA,Baird/ Piper Jaffray,16.0,23.0,24.85,55.31,7.0,8.85,2,,1.85,8.043478260869563,2.921218504297397,0.14003937788118734,RW Baird,2,Thurs,Oct,30.434782608695656,8.043478260869563
2010-10-22,Aegerion Pharmaceuticals ,AEGR,Leerink Swann/ Lazard Capital Markets,9.5,10.0,10.8,13.68,0.5,1.3,1,,0.8,8.0,3.4227182507125704,0.02202989153211805,Leerink Partners,2,Fri,Oct,5.0,8.0
2010-10-26,Mecox Lane Limited ,MCOX,Credit Suisse/ UBS Investment Bank,11.0,17.5,17.26,56.91,6.5,6.26,3,,-0.2400000000000002,-1.3714285714285726,4.273410970749305,-0.062413758465673846,CSFB,2,Tues,Oct,37.142857142857146,-1.3714285714285726
2010-10-27,Pacific Biosciences of California ,PACB,J.P.Morgan/ Morgan Stanley,16.0,16.5,16.44,2.75,0.5,0.44,1,,-0.06,-0.3636363636363637,2.14430454447555,-0.15182087119419166,JP Morgan,2,Wed,Oct,3.0303030303030303,-0.36363636363636365
2010-10-28,ExamWorks Group ,EXAM,"Goldman, Sachs & Co./ Credit Suisse",16.0,16.75,16.8,5.0,0.75,0.8,2,,0.05000000000000005,0.2985074626865674,1.9379794789532592,0.17083344612527546,Goldman Sachs,2,Thurs,Oct,4.477611940298507,0.2985074626865674
2010-10-28,SeaCube Container Leasing ,BOX,J.P. Morgan/ Citi/ Deutsche Bank Securities/ Wells Fargo Securities,10.0,11.0,11.0,10.0,1.0,1.0,1,,0.0,0.0,1.9379794789532592,0.17083344612527546,JP Morgan,4,Thurs,Oct,9.090909090909092,0.0
2010-10-29,Le Gaga Holdings Limited ,GAGA,BofA Merrill Lynch/ UBS Investment Bank,9.5,9.06,11.26,18.53,-0.44,1.76,3,,2.2,24.282560706401767,2.2209530326267912,0.007599891685620251,BofA Merrill Lynch,2,Fri,Oct,-4.856512141280353,24.282560706401767
2010-11-02,Xueda Education Group ,XUE,Goldman Sachs (Asia) L.L.C.,9.5,14.3,12.5,31.58,4.8,3.0,3,,-1.7999999999999998,-12.587412587412588,1.6356073767916017,0.2938229272116147,Goldman Sachs,1,Tues,Nov,33.56643356643356,-12.587412587412587
2010-11-03,SinoTech Energy Limited ,CTE,Citi/ UBS Investment Bank/ Deutsche Bank Securities,8.5,8.5,6.86,-19.29,0.0,-1.64,2,Missed,-1.64,-19.294117647058822,2.0345816351149213,0.018439891247052746,Citigroup,3,Wed,Nov,0.0,-19.294117647058822
2010-11-03,SodaStream International Ltd. ,SODA,J.P. Morgan/ Deutsche Bank Securities,20.0,24.75,24.12,20.6,4.75,4.12,2,,-0.6299999999999999,-2.545454545454545,2.0345816351149213,0.018439891247052746,JP Morgan,2,Wed,Nov,19.19191919191919,-2.545454545454545
2010-11-04,Costamare ,CMRE,Morgan Stanley/ BofA Merrill Lynch,12.0,12.02,11.85,-1.25,0.02,-0.15,1,,-0.16999999999999998,-1.4143094841930115,1.6857639762824383,0.031721010081403114,Morgan Stanley,2,Thurs,Nov,0.16638935108153077,-1.4143094841930115
2010-11-05,Primo Water ,PRMW,Stifel Nicolaus Weisel,12.0,14.86,12.95,7.92,2.86,0.95,1,,-1.91,-12.85329744279946,4.0253531342416276,0.011456602725562195,Stifel Nicolaus,1,Fri,Nov,19.24629878869448,-12.85329744279946
2010-11-05,The Fresh Market ,TFM,BofA Merrill Lynch/J.P. Morgan/Goldman Sachs,22.0,34.0,32.11,45.95,12.0,10.11,3,,-1.8900000000000008,-5.558823529411766,4.0253531342416276,0.011456602725562195,BofA Merrill Lynch,3,Fri,Nov,35.294117647058826,-5.558823529411766
2010-11-10,Noah Holdings Limited ,NOAH,J.P. Morgan/ BofA Merrill Lynch,12.0,15.0,15.99,33.25,3.0,3.99,3,,0.9900000000000002,6.600000000000001,4.074105757115929,-0.021428135392890173,JP Morgan,2,Wed,Nov,20.0,6.600000000000001
2010-11-10,RDA Microelectronics ,RDA,Morgan Stanley/ Credit Suisse,9.0,10.11,10.75,19.44,1.11,1.75,2,,0.6399999999999999,6.330365974282889,4.074105757115929,-0.021428135392890173,Morgan Stanley,2,Wed,Nov,10.979228486646885,6.330365974282888
2010-11-11,Complete Genomics ,GNOM,UBS Investment Bank/ Jefferies & Company,9.0,8.5,8.03,-10.78,-0.5,-0.97,1,,-0.47,-5.529411764705882,3.440922403897078,-0.46523965352245467,UBS Investment Bank,2,Thurs,Nov,-5.88235294117647,-5.529411764705882
2010-11-11,Inph ,IPHI,Morgan Stanley.Deutsche Bank/Jefferies,12.0,15.13,15.3,27.5,3.13,3.3,3,,0.16999999999999993,1.1235955056179772,3.440922403897078,-0.46523965352245467,Deutsche Bank,2,Thurs,Nov,20.687376074025114,1.123595505617977
2010-11-17,Bitauto Holdings Limited ,BITA,Citi/ UBS Investment Bank,12.0,12.0,12.45,3.75,0.0,0.45,3,Missed,0.45,3.75,-0.6157053496545445,-0.0008495001687794452,Citigroup,2,Wed,Nov,0.0,3.75
2010-11-17,Booz Allen & Hamilton ,BAH,Morgan Stanley/ Barclays Capital/ BofA Merrill Lynch Credit Suisse,17.0,17.26,19.25,13.24,0.26,2.25,2,,1.99,11.529548088064887,-0.6157053496545445,-0.0008495001687794452,Morgan Stanley,3,Wed,Nov,1.5063731170336037,11.529548088064889
2010-11-18,General Motors Company ,GM,Morgan Stanley/ J.P. Morgan/ BofA Merrill Lynch/ Citi,33.0,35.0,34.19,3.61,2.0,1.19,3,,-0.81,-2.3142857142857145,-0.32643960928203813,0.4378141804068265,Morgan Stanley,4,Thurs,Nov,5.714285714285714,-2.3142857142857145
2010-11-18,LPL investmens ,LPLA,Goldman Sachs/Morgan Stanley,30.0,33.05,32.15,7.17,3.05,2.15,2,,-0.8999999999999999,-2.723146747352496,-0.32643960928203813,0.4378141804068265,Goldman Sachs,2,Thurs,Nov,9.228441754916792,-2.723146747352496
2010-11-19,Aeroflex Holdings ,ARX,"Goldman, Sachs/ Credit Suisse/ J.P. Morgan/ Morgan Stanley",13.5,12.67,12.67,-6.15,-0.83,-0.83,1,,0.0,0.0,1.0905668015793224,-0.047626873133386906,Goldman Sachs,4,Fri,Nov,-6.550907655880031,0.0
2010-11-19,Lizhan Environmental ,LZEN,Maxim Group LLC,4.0,4.0,4.01,0.25,0.0,0.01,1,,0.01,0.25,1.0905668015793224,-0.047626873133386906,Maxim Group,1,Fri,Nov,0.0,0.25
2010-11-23,China Xiniya Fashion Limited ,XNY,Cowen,11.0,11.0,9.95,-9.55,0.0,-1.05,1,Missed,-1.05,-9.545454545454547,1.136456284568906,-0.44496394771319875,Cowen & Co.,1,Tues,Nov,0.0,-9.545454545454547
2010-11-23,Zogenix ,ZGNX,Wells Fargo Securities/ Leerink Swann,4.0,5.0,3.98,-0.5,1.0,-0.02,1,,-1.02,-20.4,1.136456284568906,-0.44496394771319875,Wells Fargo Securities,2,Tues,Nov,20.0,-20.400000000000002
